20250502_HM454Nb2TaZr_chiAC_vs_T_B_0T.003.txt Fri, May 2, 2025 1:21:16 PM Gabe Juan
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

0T
Lockin_V_003	Chan2_V_003	Temperature_003	Field_003	Timestamp_003
-8.940740000E-8	-7.450630000E-8	9.999500000E+0	7.522476465E-2	2.900000000E-2
-8.940740000E-8	3.725310000E-8	9.987600000E+0	7.522476465E-2	9.291400000E+1
-5.215430000E-8	0.000000000E+0	9.976200000E+0	7.522476465E-2	9.481200000E+1
-7.450640000E-9	-8.195680000E-8	9.964900000E+0	7.522476465E-2	9.631300000E+1
-8.195680000E-8	-2.980250000E-8	9.954500000E+0	7.522476465E-2	9.800700000E+1
7.450640000E-9	0.000000000E+0	9.943400000E+0	7.522476465E-2	1.000460000E+2
-3.725310000E-8	-6.705570000E-8	9.930000000E+0	7.522476465E-2	1.028320000E+2
-5.960510000E-8	0.000000000E+0	9.919600000E+0	7.522476465E-2	1.048030000E+2
-2.980250000E-8	-6.705570000E-8	9.909000000E+0	7.522476465E-2	1.068120000E+2
0.000000000E+0	1.490130000E-8	9.898900000E+0	7.522476465E-2	1.092710000E+2
-1.490130000E-8	-5.215430000E-8	9.885500000E+0	7.522476465E-2	1.120040000E+2
-2.235190000E-8	7.450640000E-9	9.873700000E+0	7.522476465E-2	1.140120000E+2
-1.490130000E-8	-7.450640000E-9	9.863300000E+0	7.522476465E-2	1.160270000E+2
-2.980250000E-8	-2.980250000E-8	9.850400000E+0	7.522476465E-2	1.183970000E+2
-5.215430000E-8	-2.980250000E-8	9.838100000E+0	7.522476465E-2	1.211820000E+2
-6.705570000E-8	-4.470370000E-8	9.827800000E+0	7.522476465E-2	1.231790000E+2
-1.490130000E-8	-6.705570000E-8	9.814600000E+0	7.522476465E-2	1.255840000E+2
